dates,confirmed,state,recovered,tested,deceased,vaccinated1,vaccinated2
21-05-2020,1605,KA,571,174297,41,0,0
22-05-2020,1743,KA,597,186526,41,0,0
23-05-2020,1959,KA,608,196196,42,0,0
24-05-2020,2089,KA,654,206313,42,0,0
25-05-2020,2182,KA,705,219894,43,0,0
26-05-2020,2283,KA,764,228914,43,0,0
27-05-2020,2418,KA,781,241608,46,0,0
28-05-2020,2533,KA,834,252078,46,0,0
29-05-2020,2781,KA,894,264489,46,0,0
30-05-2020,2922,KA,997,280217,47,0,0
31-05-2020,3221,KA,1218,293575,49,0,0
01-06-2020,3408,KA,1318,304816,50,0,0
02-06-2020,3796,KA,1393,319628,50,0,0
03-06-2020,4063,KA,1504,334825,51,0,0
04-06-2020,4320,KA,1610,347093,55,0,0
05-06-2020,4835,KA,1693,360720,55,0,0
06-06-2020,5213,KA,1973,372582,57,0,0
07-06-2020,5452,KA,2132,384442,59,0,0
08-06-2020,5760,KA,2441,393221,62,0,0
09-06-2020,5921,KA,2605,400257,64,0,0
10-06-2020,6041,KA,2862,408506,67,0,0
11-06-2020,6245,KA,2976,416506,70,0,0
12-06-2020,6516,KA,3440,426341,77,0,0
13-06-2020,6824,KA,3648,436518,80,0,0
14-06-2020,7000,KA,3960,443969,85,0,0
15-06-2020,7213,KA,4134,449331,87,0,0
16-06-2020,7530,KA,4456,457267,94,0,0
17-06-2020,7734,KA,4804,464798,102,0,0
18-06-2020,7944,KA,4980,473507,114,0,0
19-06-2020,8281,KA,5210,484060,123,0,0
20-06-2020,8697,KA,5393,493893,132,0,0
21-06-2020,9150,KA,5619,506765,137,0,0
22-06-2020,9399,KA,5730,515969,142,0,0
23-06-2020,9721,KA,6004,526538,150,0,0
24-06-2020,10118,KA,6153,539247,164,0,0
25-06-2020,10560,KA,6672,553325,170,0,0
26-06-2020,11005,KA,6918,568058,180,0,0
27-06-2020,11923,KA,7289,581635,191,0,0
28-06-2020,13190,KA,7509,595470,207,0,0
29-06-2020,14295,KA,7685,605159,226,0,0
30-06-2020,15242,KA,7920,620747,246,0,0
01-07-2020,16514,KA,8065,637417,253,0,0
02-07-2020,18016,KA,8336,653627,272,0,0
03-07-2020,19710,KA,8807,671934,293,0,0
04-07-2020,21549,KA,9246,689526,335,0,0
05-07-2020,23474,KA,9849,706425,372,0,0
06-07-2020,25317,KA,10529,722305,402,0,0
07-07-2020,26815,KA,11100,740047,417,0,0
08-07-2020,28877,KA,11878,759181,471,0,0
09-07-2020,31105,KA,12835,779209,488,0,0
10-07-2020,33418,KA,13838,798437,545,0,0
11-07-2020,36216,KA,14718,819024,615,0,0
12-07-2020,38843,KA,15411,839074,686,0,0
13-07-2020,41581,KA,16249,856148,759,0,0
14-07-2020,44077,KA,17390,879822,841,0,0
15-07-2020,47253,KA,18466,902026,928,0,0
16-07-2020,51422,KA,19729,925477,1032,0,0
17-07-2020,55115,KA,20757,953417,1147,0,0
18-07-2020,59652,KA,21775,982701,1240,0,0
19-07-2020,63772,KA,23065,999530,1331,0,0
20-07-2020,67420,KA,23795,1025420,1403,0,0
21-07-2020,71069,KA,25459,1051976,1464,0,0
22-07-2020,75833,KA,27239,1079749,1519,0,0
23-07-2020,80863,KA,29310,1110497,1616,0,0
24-07-2020,85870,KA,31347,1110497,1726,0,0
25-07-2020,90942,KA,33750,1143262,1798,0,0
26-07-2020,96141,KA,35838,1176827,1880,0,0
27-07-2020,101465,KA,37685,1205051,1955,0,0
28-07-2020,107001,KA,40504,1242771,2057,0,0
29-07-2020,112504,KA,42901,1275761,2147,0,0
30-07-2020,118632,KA,46694,1313856,2230,0,0
31-07-2020,124115,KA,49788,1350792,2314,0,0
01-08-2020,129287,KA,53648,1385552,2412,0,0
02-08-2020,134819,KA,57725,1418569,2496,0,0
03-08-2020,139571,KA,62500,1446558,2594,0,0
04-08-2020,145830,KA,69272,1489016,2704,0,0
05-08-2020,151449,KA,74679,1532654,2804,0,0
06-08-2020,158254,KA,80281,1581075,2897,0,0
07-08-2020,164924,KA,84232,1624628,2997,0,0
08-08-2020,172102,KA,89238,1668511,3090,0,0
09-08-2020,178087,KA,93908,1706447,3197,0,0
10-08-2020,182354,KA,99126,1729067,3311,0,0
11-08-2020,188611,KA,105599,1772991,3397,0,0
12-08-2020,196494,KA,112633,1826317,3510,0,0
13-08-2020,203200,KA,121242,1882316,3613,0,0
14-08-2020,211108,KA,128182,1938954,3717,0,0
15-08-2020,219926,KA,134811,1993760,3831,0,0
16-08-2020,226966,KA,141491,2037386,3947,0,0
17-08-2020,233283,KA,148562,2075086,4062,0,0
18-08-2020,240948,KA,156949,2134174,4201,0,0
19-08-2020,249590,KA,164150,2197259,4327,0,0
20-08-2020,256975,KA,170381,2256862,4429,0,0
21-08-2020,264546,KA,176942,2314485,4522,0,0
22-08-2020,271876,KA,184568,2373103,4615,0,0
23-08-2020,277814,KA,189564,2413951,4683,0,0
24-08-2020,283665,KA,197625,2453768,4810,0,0
25-08-2020,291826,KA,204439,2513555,4958,0,0
26-08-2020,300406,KA,211688,2580621,5091,0,0
27-08-2020,309792,KA,219554,2648808,5232,0,0
28-08-2020,318752,KA,227018,2713034,5368,0,0
29-08-2020,327076,KA,235128,2785718,5483,0,0
30-08-2020,335928,KA,242229,2852675,5589,0,0
31-08-2020,342423,KA,249467,2895807,5702,0,0
01-09-2020,351481,KA,254626,2979477,5837,0,0
02-09-2020,361341,KA,260913,3052794,5950,0,0
03-09-2020,370206,KA,268035,3123918,6054,0,0
04-09-2020,379486,KA,274196,3197110,6170,0,0
05-09-2020,389232,KA,283298,3273871,6298,0,0
06-09-2020,398551,KA,292873,3348255,6393,0,0
07-09-2020,404324,KA,300770,3393676,6534,0,0
08-09-2020,412190,KA,308573,3461119,6680,0,0
09-09-2020,421730,KA,315433,3531441,6808,0,0
10-09-2020,430947,KA,322454,3586150,6937,0,0
11-09-2020,440411,KA,334999,3650819,7067,0,0
12-09-2020,449551,KA,344556,3714402,7161,0,0
13-09-2020,459445,KA,352958,3800976,7265,0,0
14-09-2020,467689,KA,361823,3846937,7384,0,0
15-09-2020,475265,KA,369229,3915302,7481,0,0
16-09-2020,484990,KA,375809,3986283,7536,0,0
17-09-2020,494356,KA,383077,4058313,7629,0,0
18-09-2020,502982,KA,394026,4115783,7808,0,0
19-09-2020,511346,KA,404841,4179567,7922,0,0
20-09-2020,519537,KA,413452,4240044,8023,0,0
21-09-2020,526876,KA,423377,4282735,8145,0,0
22-09-2020,533850,KA,432450,4338442,8228,0,0
23-09-2020,540847,KA,437910,4394840,8266,0,0
24-09-2020,548557,KA,444658,4459004,8331,0,0
25-09-2020,557212,KA,450302,4518923,8417,0,0
26-09-2020,566023,KA,455719,4586780,8503,0,0
27-09-2020,575566,KA,462241,4659860,8582,0,0
28-09-2020,582458,KA,469750,4718722,8641,0,0
29-09-2020,592911,KA,476378,4806197,8777,0,0
30-09-2020,601767,KA,485268,4901083,8864,0,0
01-10-2020,611837,KA,492412,4997671,8994,0,0
02-10-2020,620630,KA,499506,5089730,9119,0,0
03-10-2020,630516,KA,508495,5174652,9219,0,0
04-10-2020,640661,KA,515782,5260160,9286,0,0
05-10-2020,647712,KA,522846,5327463,9370,0,0
06-10-2020,657705,KA,533074,5419954,9461,0,0
07-10-2020,668652,KA,542906,5524302,9574,0,0
08-10-2020,679356,KA,552519,5629550,9675,0,0
09-10-2020,690269,KA,561610,5739530,9789,0,0
10-10-2020,700786,KA,569947,5852300,9891,0,0
11-10-2020,710309,KA,580054,5952223,9966,0,0
12-10-2020,717915,KA,592084,6030980,10036,0,0
13-10-2020,726106,KA,602505,6137221,10123,0,0
14-10-2020,735371,KA,611167,6250992,10198,0,0
15-10-2020,743848,KA,620008,6355809,10283,0,0
16-10-2020,751390,KA,628588,6461694,10356,0,0
17-10-2020,758574,KA,637481,6562710,10427,0,0
18-10-2020,765586,KA,645825,6667777,10478,0,0
19-10-2020,770604,KA,653829,6746358,10542,0,0
20-10-2020,776901,KA,662329,6844594,10608,0,0
21-10-2020,782773,KA,671618,6952835,10696,0,0
22-10-2020,788551,KA,684835,7060189,10770,0,0
23-10-2020,793907,KA,693584,7168545,10821,0,0
24-10-2020,798378,KA,700737,7281090,10873,0,0
25-10-2020,802817,KA,710843,7381601,10905,0,0
26-10-2020,805947,KA,719558,7447493,10947,0,0
27-10-2020,809638,KA,727298,7514194,10991,0,0
28-10-2020,812784,KA,733558,7600348,11046,0,0
29-10-2020,816809,KA,741219,7701031,11091,0,0
30-10-2020,820398,KA,749740,7804312,11140,0,0
31-10-2020,823412,KA,757208,7905868,11168,0,0
01-11-2020,827064,KA,765261,8012641,11192,0,0
02-11-2020,829640,KA,773595,8091137,11221,0,0
03-11-2020,832396,KA,780735,8185676,11247,0,0
04-11-2020,835773,KA,788780,8288179,11281,0,0
05-11-2020,838929,KA,794503,8404516,11312,0,0
06-11-2020,841889,KA,797204,8514653,11347,0,0
07-11-2020,844147,KA,799439,8620970,11369,0,0
08-11-2020,846887,KA,801799,8738226,11391,0,0
09-11-2020,848850,KA,804485,8823191,11410,0,0
10-11-2020,851212,KA,808700,8932699,11430,0,0
11-11-2020,853796,KA,811581,9043217,11453,0,0
12-11-2020,855912,KA,814949,9158603,11474,0,0
13-11-2020,857928,KA,818392,9276602,11491,0,0
14-11-2020,860082,KA,820590,9392474,11508,0,0
15-11-2020,861647,KA,822953,9492080,11529,0,0
16-11-2020,862804,KA,825141,9568625,11541,0,0
17-11-2020,864140,KA,827241,9644009,11557,0,0
18-11-2020,865931,KA,829188,9741051,11578,0,0
19-11-2020,867780,KA,830988,9859525,11604,0,0
20-11-2020,869561,KA,833169,9981137,11621,0,0
21-11-2020,871342,KA,834968,10106474,11641,0,0
22-11-2020,873046,KA,836505,10233378,11654,0,0
23-11-2020,874555,KA,838150,10329473,11678,0,0
24-11-2020,876425,KA,840099,10447705,11695,0,0
25-11-2020,878055,KA,841432,10570159,11714,0,0
26-11-2020,879560,KA,842499,10690557,11726,0,0
27-11-2020,881086,KA,843950,10804148,11738,0,0
28-11-2020,882608,KA,846082,10914872,11750,0,0
29-11-2020,883899,KA,847612,11020300,11765,0,0
30-11-2020,884897,KA,849821,11101633,11778,0,0
01-12-2020,886227,KA,850707,11197240,11792,0,0
02-12-2020,887667,KA,851690,11303158,11808,0,0
03-12-2020,889113,KA,852584,11411843,11821,0,0
04-12-2020,890360,KA,853461,11509892,11834,0,0
05-12-2020,891685,KA,854861,11613924,11846,0,0
06-12-2020,893006,KA,855750,11713244,11856,0,0
07-12-2020,894004,KA,857351,11789715,11867,0,0
08-12-2020,895284,KA,858370,11878413,11880,0,0
09-12-2020,896563,KA,861588,11979471,11900,0,0
10-12-2020,897801,KA,866664,12063741,11912,0,0
11-12-2020,899011,KA,868471,12164587,11928,0,0
12-12-2020,900214,KA,870002,12266816,11939,0,0
13-12-2020,901410,KA,872038,12355358,11944,0,0
14-12-2020,902240,KA,874202,12420213,11954,0,0
15-12-2020,903425,KA,875796,12509743,11965,0,0
16-12-2020,904665,KA,877199,12611493,11971,0,0
17-12-2020,905901,KA,878696,12717849,11981,0,0
18-12-2020,907123,KA,879735,12822390,11989,0,0
19-12-2020,908275,KA,881882,12937540,12004,0,0
20-12-2020,909469,KA,882944,13047768,12009,0,0
21-12-2020,910241,KA,884205,13121419,12016,0,0
22-12-2020,911382,KA,885341,13217127,12029,0,0
23-12-2020,912340,KA,886547,13317070,12038,0,0
24-12-2020,913483,KA,887815,13415794,12039,0,0
25-12-2020,914488,KA,888917,13514362,12044,0,0
26-12-2020,915345,KA,889881,13609914,12051,0,0
27-12-2020,916256,KA,891095,13704709,12062,0,0
28-12-2020,916909,KA,892273,13772451,12070,0,0
29-12-2020,917571,KA,893617,13858850,12074,0,0
30-12-2020,918544,KA,894834,13962707,12081,0,0
31-12-2020,919496,KA,896116,14078158,12090,0,0
01-01-2021,920373,KA,897200,14196065,12096,0,0
02-01-2021,921128,KA,898176,14310188,12099,0,0
03-01-2021,921938,KA,898919,14432085,12107,0,0
04-01-2021,922538,KA,900202,14531251,12110,0,0
05-01-2021,923353,KA,901579,14654318,12118,0,0
06-01-2021,924137,KA,902817,14788491,12124,0,0
07-01-2021,924898,KA,903629,14918254,12131,0,0
08-01-2021,925868,KA,904286,15050771,12134,0,0
09-01-2021,926767,KA,905158,15175037,12138,0,0
10-01-2021,927559,KA,905751,15288243,12140,0,0
11-01-2021,928055,KA,906548,15375146,12144,0,0
12-01-2021,928806,KA,907729,15485359,12149,0,0
13-01-2021,929552,KA,908494,15598874,12152,0,0
14-01-2021,929960,KA,909058,15705129,12155,0,0
15-01-2021,930668,KA,909701,15789978,12158,0,0
16-01-2021,931252,KA,910377,15884994,12162,13594,0
17-01-2021,931997,KA,911232,15983473,12166,13594,0
18-01-2021,932432,KA,912205,16052738,12175,66392,0
19-01-2021,933077,KA,913012,16133663,12181,80686,0
20-01-2021,933578,KA,913677,16217753,12185,121466,0
21-01-2021,934252,KA,914492,16306608,12187,138807,0
22-01-2021,934576,KA,915382,16399189,12190,184699,0
23-01-2021,935478,KA,915924,16485599,12193,188971,0
24-01-2021,936051,KA,916325,16566713,12197,191449,0
25-01-2021,936426,KA,917361,16626140,12200,231172,0
26-01-2021,936955,KA,918099,16691703,12204,231607,0
27-01-2021,937383,KA,918859,16750398,12207,267811,0
28-01-2021,937933,KA,919503,16816459,12209,286089,0
29-01-2021,938401,KA,920110,16884991,12211,307891,0
30-01-2021,938865,KA,920657,16958479,12213,315370,0
31-01-2021,939387,KA,921122,17033930,12217,315370,0
01-02-2021,939775,KA,921592,17087246,12220,316228,0
02-02-2021,940170,KA,922004,17147397,12223,316368,0
03-02-2021,940596,KA,922437,17218163,12225,316638,0
04-02-2021,941070,KA,922907,17294005,12227,330112,0
05-02-2021,941500,KA,923377,17368124,12230,360592,0
06-02-2021,942031,KA,923811,17442715,12233,386186,0
07-02-2021,942518,KA,924304,17516945,12236,388769,0
08-02-2021,942846,KA,924654,17565234,12239,415403,0
09-02-2021,943212,KA,925167,17625719,12241,441692,0
10-02-2021,943627,KA,925489,17691918,12244,464485,0
11-02-2021,944057,KA,925829,17760112,12251,477005,0
12-02-2021,944437,KA,926234,17829105,12259,491552,0
13-02-2021,944856,KA,926664,17895155,12263,496159,0
14-02-2021,945270,KA,927150,17956031,12265,496234,0
15-02-2021,945638,KA,927580,17998276,12267,500491,11985
16-02-2021,946076,KA,927924,18045304,12273,505157,28901
17-02-2021,946454,KA,928461,18099928,12276,510696,54397
18-02-2021,946860,KA,928767,18159563,12282,519158,63533
19-02-2021,947246,KA,929058,18221003,12287,529968,99452
20-02-2021,947736,KA,929447,18279393,12292,540868,113430
21-02-2021,948149,KA,929800,18334627,12294,541332,114043
22-02-2021,948466,KA,930087,18380495,12299,553888,140076
23-02-2021,948849,KA,930465,18431322,12303,569416,157944
24-02-2021,949183,KA,930778,18494364,12309,586545,179124
25-02-2021,949636,KA,931725,18562530,12316,596274,192934
26-02-2021,950207,KA,932367,18639329,12320,604954,213768
27-02-2021,950730,KA,932747,18712761,12326,604954,213768
28-02-2021,951251,KA,933097,18796775,12331,604954,213768
01-03-2021,951600,KA,933421,18856902,12336,608840,214820
02-03-2021,952037,KA,933730,18921149,12343,619620,216730
03-03-2021,952565,KA,934143,18989488,12346,637890,219212
04-03-2021,953136,KA,934639,19068106,12350,656627,222409
05-03-2021,953813,KA,935066,19146913,12354,681345,228257
06-03-2021,954393,KA,935421,19229142,12359,703891,235607
07-03-2021,955015,KA,935772,19305102,12362,704249,235677
08-03-2021,955451,KA,936250,19361547,12367,760524,252671
09-03-2021,956041,KA,936616,19427973,12373,806664,264374
10-03-2021,956801,KA,936947,19498106,12379,882327,281517
11-03-2021,957584,KA,937353,19571207,12381,899482,284476
12-03-2021,958417,KA,937898,19644839,12386,999834,300328
13-03-2021,959338,KA,938890,19717489,12387,1051003,306059
14-03-2021,960272,KA,939499,19790597,12390,1066365,306859
15-03-2021,961204,KA,939928,19852955,12397,1239819,319712
16-03-2021,962339,KA,940489,19921424,12403,1347078,329222
17-03-2021,963614,KA,940968,20008072,12407,1585066,342180
18-03-2021,965102,KA,941309,20101442,12415,1676985,349242
19-03-2021,966689,KA,942178,20193326,12425,1923165,361034
20-03-2021,968487,KA,943208,20287369,12432,2109425,371724
21-03-2021,970202,KA,944256,20389209,12434,2129706,372403
22-03-2021,971647,KA,944917,20467387,12444,2347603,382853
23-03-2021,973657,KA,945594,20566120,12449,2456114,390230
24-03-2021,975955,KA,946589,20674133,12461,2631127,398417
25-03-2021,978478,KA,947781,20782529,12471,2721173,402779
26-03-2021,981044,KA,948988,20894800,12484,2875521,410308
27-03-2021,983930,KA,950167,21002216,12492,2985601,415016
28-03-2021,987012,KA,951452,21108544,12504,3000838,415341
29-03-2021,989804,KA,953416,21195741,12520,3130801,421237
30-03-2021,992779,KA,954678,21302658,12541,3242113,427360
31-03-2021,997004,KA,956170,21411226,12567,3374768,436239
01-04-2021,1001238,KA,957769,21526958,12585,3505736,441200
02-04-2021,1006229,KA,959400,21645891,12591,3823255,474839
03-04-2021,1010602,KA,961359,21769721,12610,4007374,481282
04-04-2021,1015155,KA,963419,21889602,12625,4123367,484817
05-04-2021,1020434,KA,965275,21987431,12657,4330730,493047
06-04-2021,1026584,KA,968762,22089452,12696,4496243,501678
07-04-2021,1033560,KA,971556,22214842,12731,4717382,513260
08-04-2021,1040130,KA,973949,22323599,12767,4936828,526946
09-04-2021,1048085,KA,977169,22458762,12813,5242211,546969
10-04-2021,1055040,KA,980519,22557552,12849,5502677,564422
11-04-2021,1065290,KA,983157,22690258,12889,5636466,572558
12-04-2021,1074869,KA,985924,22806423,12941,5814171,593154
13-04-2021,1083647,KA,992003,22928322,13008,5848203,598274
14-04-2021,1094912,KA,996367,23041564,13046,5935232,615192
15-04-2021,1109650,KA,999958,23170964,13112,6061565,643466
16-04-2021,1124509,KA,1003985,23304701,13190,6226678,683721
17-04-2021,1141998,KA,1009549,23448009,13270,6449748,742880
18-04-2021,1161065,KA,1014152,23593654,13351,6532579,764192
19-04-2021,1176850,KA,1021250,23716866,13497,6711272,832053
20-04-2021,1198644,KA,1025821,23864354,13646,6871674,897320
21-04-2021,1222202,KA,1032233,24016635,13762,7005121,953124
22-04-2021,1247997,KA,1037857,24179169,13885,7159742,1031310
23-04-2021,1274959,KA,1046554,24356635,14075,7334507,1112415
24-04-2021,1304397,KA,1055612,24546248,14283,7439084,1153774
25-04-2021,1339201,KA,1062594,24722862,14426,7495249,1178345
26-04-2021,1368945,KA,1073257,24889269,14627,7632148,1260560
27-04-2021,1400775,KA,1084050,25059385,14807,7751009,1337464
28-04-2021,1439822,KA,1095883,25231382,15036,7864810,1412734
29-04-2021,1474846,KA,1110025,25407198,15306,7940789,1459600
30-04-2021,1523142,KA,1124909,25596991,15523,8091599,1551873
01-05-2021,1564132,KA,1143250,25774973,15794,8182326,1599857
02-05-2021,1601865,KA,1164398,25933338,16011,8204633,1612764
03-05-2021,1646303,KA,1185299,26082428,16250,8245108,1647241
04-05-2021,1690934,KA,1210013,26236135,16538,8274897,1673434
05-05-2021,1741046,KA,1236854,26391359,16884,8347732,1763750
06-05-2021,1790104,KA,1255797,26555800,17212,8406980,1845420
07-05-2021,1838885,KA,1284420,26714702,17804,8443913,1922619
08-05-2021,1886448,KA,1319301,26871729,18286,8469643,2018208
09-05-2021,1934378,KA,1351097,27018220,18776,8477264,2049657
10-05-2021,1973683,KA,1383285,27142330,19372,8500925,2129813
11-05-2021,2013193,KA,1405869,27258568,19852,8550656,2241042
12-05-2021,2053191,KA,1440621,27393360,20368,8599750,2305369
13-05-2021,2088488,KA,1474678,27521028,20712,8644671,2349633
14-05-2021,2130267,KA,1510557,27648133,21085,8659073,2406768
15-05-2021,2171931,KA,1544982,27766478,21434,8677725,2491720
16-05-2021,2203462,KA,1581457,27879697,21837,8691217,2500492
17-05-2021,2242065,KA,1616092,27976933,22313,8759169,2521102
18-05-2021,2272374,KA,1674487,28070180,22838,8828574,2532660
19-05-2021,2306655,KA,1724438,28199718,23306,8896780,2546400
20-05-2021,2335524,KA,1776695,28320429,23854,9227485,2571677
21-05-2021,2367742,KA,1829276,28453442,24207,9301288,2600983
22-05-2021,2398925,KA,1891042,28582203,24658,9398118,2615897
23-05-2021,2424904,KA,1926615,28707320,25282,9468279,2620370
24-05-2021,2450215,KA,1983948,28816043,25811,9611607,2631866
25-05-2021,2472973,KA,2022172,28923718,26399,9748053,2641136
26-05-2021,2499784,KA,2062910,29061302,26929,9938507,2651330
27-05-2021,2523998,KA,2094369,29198945,27405,10151884,2669729
28-05-2021,2546821,KA,2146621,29339728,27806,10390751,2698966
29-05-2021,2567449,KA,2189064,29475822,28298,10621578,2720968
30-05-2021,2587827,KA,2217117,29614631,28679,10703028,2730250
31-05-2021,2604431,KA,2261590,29736960,29090,10924013,2753565
01-06-2021,2618735,KA,2290861,29853184,29554,11125563,2772995
02-06-2021,2635122,KA,2312060,29999107,30017,11351062,2790867
03-06-2021,2653446,KA,2336096,30149275,30531,11592270,2810673
04-06-2021,2669514,KA,2358412,30299885,30895,11889838,2835591
05-06-2021,2683314,KA,2383758,30442176,31260,12190088,2861821
06-06-2021,2695523,KA,2409417,30600450,31580,12314441,2869463
07-06-2021,2707481,KA,2436716,30732003,31920,12587116,2891221
08-06-2021,2717289,KA,2460165,30862227,32099,12815591,2911240
09-06-2021,2728248,KA,2480411,31026189,32291,13045252,2933353
10-06-2021,2739290,KA,2496132,31193920,32485,13275211,2953042
11-06-2021,2747539,KA,2511105,31363615,32644,13571091,2979262
12-06-2021,2757324,KA,2532719,31511642,32788,13846875,3005323
13-06-2021,2765134,KA,2551365,31641259,32913,13943769,3011942
14-06-2021,2771969,KA,2566774,31791001,33033,14202383,3040727
15-06-2021,2777010,KA,2581559,31923601,33148,14382774,3068222
16-06-2021,2784355,KA,2599472,32092313,33296,14554319,3098446
17-06-2021,2790338,KA,2610157,32250755,33434,14723311,3124342
18-06-2021,2796121,KA,2625447,32393253,33602,14912838,3155782
19-06-2021,2801936,KA,2637279,32565018,33763,15180562,3211747
20-06-2021,2806453,KA,2645735,32739539,33883,15257540,3225145
21-06-2021,2811320,KA,2654139,32889270,34025,16299541,3308324
22-06-2021,2815029,KA,2662250,33018369,34164,16692301,3345137
23-06-2021,2819465,KA,2668705,33189023,34287,17100083,3377106
24-06-2021,2823444,KA,2678473,33350310,34425,17456601,3417534
25-06-2021,2826754,KA,2684997,33508382,34539,17865449,3476929
26-06-2021,2831026,KA,2691123,33673392,34654,18089449,3533238
27-06-2021,2834630,KA,2698822,33838028,34743,18196699,3554331
28-06-2021,2837206,KA,2704755,33971945,34836,18564563,3639500
29-06-2021,2840428,KA,2719479,34098615,34929,18787645,3683593
30-06-2021,2843810,KA,2732242,34269727,35040,18973266,3739413
01-07-2021,2847013,KA,2746544,34425805,35134,19125071,3787022
02-07-2021,2849997,KA,2760881,34580906,35222,19293718,3858937
03-07-2021,2852079,KA,2768632,34735561,35308,19602490,4037786
04-07-2021,2853643,KA,2773407,34888644,35367,19704272,4086710
05-07-2021,2856491,KA,2779038,35035219,35434,19966595,4219905
06-07-2021,2859595,KA,2784030,35152131,35526,20170366,4307475
07-07-2021,2862338,KA,2787111,35318762,35601,20355148,4384445
