dates,confirmed,state,recovered,tested,other,deceased,vaccinated1,vaccinated2
2021-02-24,270097.0,HR,266099.0,5595801.0,,3043.0,216422.0,55075.0
2021-02-25,270263.0,HR,266166.0,5614807.0,,3043.0,220672.0,68361.0
2021-02-26,270411.0,HR,266264.0,5636043.0,,3044.0,221841.0,71983.0
2021-02-27,270610.0,HR,266358.0,5657260.0,,3047.0,221841.0,71983.0
2021-02-28,270784.0,HR,266461.0,5669984.0,,3048.0,221841.0,71983.0
2021-03-01,270950.0,HR,266612.0,5678599.0,,3050.0,225281.0,74391.0
2021-03-02,271125.0,HR,266725.0,5697283.0,,3052.0,231579.0,76796.0
2021-03-03,271365.0,HR,266843.0,5717809.0,,3052.0,236507.0,78055.0
2021-03-04,271659.0,HR,266992.0,5739426.0,,3052.0,251481.0,81934.0
2021-03-05,271892.0,HR,267116.0,5760526.0,,3053.0,268976.0,84784.0
2021-03-06,272215.0,HR,267261.0,5780031.0,,3056.0,278910.0,86086.0
2021-03-07,272520.0,HR,267433.0,5796997.0,,3056.0,279531.0,86121.0
2021-03-08,272751.0,HR,267610.0,5806377.0,,3058.0,306498.0,91809.0
2021-03-09,273087.0,HR,267762.0,5823948.0,,3062.0,332536.0,100219.0
2021-03-10,273446.0,HR,267942.0,5845979.0,,3064.0,348452.0,103317.0
2021-03-11,273888.0,HR,268144.0,5864416.0,,3065.0,357300.0,104396.0
2021-03-12,274273.0,HR,268397.0,5877255.0,,3069.0,391275.0,110641.0
2021-03-13,274697.0,HR,268672.0,5895777.0,,3073.0,408138.0,112287.0
2021-03-14,275137.0,HR,268968.0,5913873.0,,3074.0,409956.0,112407.0
2021-03-15,275557.0,HR,269268.0,5925266.0,,3077.0,559746.0,121681.0
2021-03-16,276080.0,HR,269517.0,5942173.0,,3079.0,623504.0,125392.0
2021-03-17,276635.0,HR,269812.0,5961452.0,,3083.0,636594.0,126501.0
2021-03-18,277268.0,HR,270222.0,5982315.0,,3089.0,702840.0,129113.0
2021-03-19,278140.0,HR,270670.0,6005265.0,,3090.0,760350.0,132547.0
2021-03-20,278961.0,HR,271038.0,6028808.0,,3093.0,773842.0,133636.0
2021-03-21,279828.0,HR,271375.0,6052876.0,,3098.0,774304.0,133697.0
2021-03-22,280693.0,HR,271894.0,6066772.0,,3101.0,1016959.0,140404.0
2021-03-23,281588.0,HR,272335.0,6088112.0,,3104.0,1058744.0,141735.0
2021-03-24,282569.0,HR,272714.0,6107247.0,,3110.0,1070888.0,142762.0
2021-03-25,283622.0,HR,273276.0,6134366.0,,3117.0,1116857.0,144942.0
2021-03-26,284944.0,HR,274024.0,6162686.0,,3125.0,1156125.0,146552.0
2021-03-27,286327.0,HR,274785.0,6187507.0,,3132.0,1171027.0,147158.0
2021-03-28,287719.0,HR,275458.0,6211231.0,,3141.0,1172236.0,147164.0
2021-03-29,288714.0,HR,276259.0,6224800.0,,3143.0,1172236.0,147164.0
2021-03-30,289694.0,HR,277110.0,6233290.0,,3147.0,1331532.0,151167.0
2021-03-31,290800.0,HR,277919.0,6256186.0,,3155.0,1437776.0,153823.0
2021-04-01,292409.0,HR,278883.0,6282606.0,,3164.0,1544298.0,157502.0
2021-04-02,294270.0,HR,280074.0,6311734.0,,3174.0,1558348.0,156222.0
2021-04-03,296229.0,HR,281258.0,6342732.0,,3184.0,1600351.0,158241.0
2021-04-04,298133.0,HR,282368.0,6371139.0,,3191.0,1644625.0,159605.0
2021-04-05,300173.0,HR,283869.0,6389802.0,,3199.0,1748000.0,165936.0
2021-04-06,302272.0,HR,284984.0,6422251.0,,3208.0,1832652.0,170337.0
2021-04-07,304638.0,HR,286182.0,6454835.0,,3219.0,1863517.0,172875.0
2021-04-08,307510.0,HR,287151.0,6487798.0,,3230.0,1941143.0,178710.0
2021-04-09,310504.0,HR,289121.0,6524024.0,,3241.0,2025153.0,187429.0
2021-04-10,313441.0,HR,290736.0,6558260.0,,3252.0,2089324.0,194630.0
2021-04-11,316881.0,HR,292632.0,6593116.0,,3268.0,2182047.0,200626.0
2021-04-12,320699.0,HR,294930.0,6618104.0,,3282.0,2308382.0,218312.0
2021-04-13,324544.0,HR,297039.0,6652932.0,,3298.0,2422551.0,236228.0
2021-04-14,329942.0,HR,299205.0,6692475.0,,3316.0,2544910.0,260930.0
2021-04-15,335800.0,HR,301948.0,6723968.0,,3334.0,2597444.0,277821.0
2021-04-16,342077.0,HR,304906.0,6765626.0,,3354.0,2658282.0,299528.0
2021-04-17,349794.0,HR,307850.0,6809613.0,,3386.0,2706400.0,316552.0
2021-04-18,356971.0,HR,311339.0,6853496.0,,3415.0,2740753.0,325563.0
2021-04-19,363813.0,HR,315002.0,6885774.0,,3448.0,2805495.0,357518.0
2021-04-20,371624.0,HR,318369.0,6932530.0,,3483.0,2859343.0,383115.0
2021-04-21,381247.0,HR,322297.0,6978356.0,,3528.0,2890506.0,397355.0
2021-04-22,390989.0,HR,328809.0,7019043.0,,3583.0,2929178.0,416237.0
2021-04-23,402843.0,HR,335143.0,7068195.0,,3643.0,2984321.0,446236.0
2021-04-24,413334.0,HR,340247.0,7117264.0,,3703.0,3032843.0,470613.0
2021-04-25,424319.0,HR,346304.0,7164253.0,,3767.0,3059744.0,480182.0
2021-04-26,435823.0,HR,352515.0,7199776.0,,3842.0,3096121.0,498967.0
2021-04-27,447754.0,HR,359699.0,7246974.0,,3926.0,3122892.0,512419.0
2021-04-28,460198.0,HR,367317.0,7295714.0,,4021.0,3148162.0,528007.0
2021-04-29,474145.0,HR,376852.0,7344419.0,,4118.0,3177616.0,545954.0
2021-04-30,487978.0,HR,386200.0,7394450.0,,4216.0,3199113.0,559402.0
2021-05-01,501566.0,HR,394709.0,7445273.0,,4341.0,3213944.0,565780.0
2021-05-02,514888.0,HR,405132.0,7495503.0,,4486.0,3230227.0,566615.0
2021-05-03,527773.0,HR,418425.0,7544069.0,,4626.0,3279173.0,575269.0
2021-05-04,543559.0,HR,429950.0,7602477.0,,4779.0,3333546.0,591014.0
2021-05-05,558975.0,HR,440590.0,7653930.0,,4960.0,3372017.0,612047.0
2021-05-06,573815.0,HR,452836.0,7706062.0,,5137.0,3440581.0,646093.0
2021-05-07,587682.0,HR,466420.0,7758576.0,,5299.0,3504875.0,684732.0
2021-05-08,602349.0,HR,480786.0,7814131.0,,5454.0,3554704.0,712044.0
2021-05-09,615897.0,HR,493425.0,7869575.0,,5605.0,3589324.0,728713.0
2021-05-10,628615.0,HR,509617.0,7919278.0,,5766.0,3657685.0,778346.0
2021-05-11,640252.0,HR,525345.0,7984152.0,,5910.0,3721860.0,820235.0
2021-05-12,652742.0,HR,539609.0,8052274.0,,6075.0,3769135.0,839944.0
2021-05-13,665028.0,HR,555650.0,8117415.0,,6238.0,3827652.0,872509.0
2021-05-14,675636.0,HR,570227.0,8182327.0,,6402.0,3865314.0,895230.0
2021-05-15,685312.0,HR,582820.0,8238884.0,,6546.0,3904860.0,907999.0
2021-05-16,694427.0,HR,597676.0,8299423.0,,6685.0,3946312.0,910016.0
2021-05-17,701915.0,HR,611955.0,8349357.0,,6799.0,4005701.0,913102.0
2021-05-18,709689.0,HR,626852.0,8409814.0,,6923.0,4066917.0,915973.0
2021-05-19,716507.0,HR,638673.0,8479594.0,,7076.0,4117596.0,918335.0
2021-05-20,722964.0,HR,653407.0,8529816.0,,7205.0,4266919.0,931272.0
2021-05-21,728607.0,HR,666893.0,8585262.0,,7317.0,4344885.0,938276.0
2021-05-22,733628.0,HR,678220.0,8639800.0,,7415.0,4405946.0,945293.0
2021-05-23,738028.0,HR,687700.0,8692082.0,,7512.0,4439693.0,950206.0
2021-05-24,741785.0,HR,696059.0,8737182.0,,7607.0,4531426.0,954787.0
2021-05-25,744602.0,HR,702779.0,8787727.0,,7735.0,4596092.0,960276.0
2021-05-26,747740.0,HR,708255.0,8840489.0,,7841.0,4645105.0,964257.0
2021-05-27,750062.0,HR,713934.0,8884763.0,,7939.0,4710972.0,972444.0
2021-05-28,752069.0,HR,718959.0,8931389.0,,8035.0,4769161.0,980559.0
2021-05-29,753937.0,HR,722711.0,8978383.0,,8132.0,4815133.0,988326.0
2021-05-30,755389.0,HR,726081.0,9020972.0,,8221.0,4839906.0,990430.0
2021-05-31,756635.0,HR,729752.0,9050306.0,,8303.0,4891726.0,995845.0
2021-06-01,757868.0,HR,733205.0,9090941.0,,8383.0,4952721.0,1001332.0
2021-06-02,759039.0,HR,735910.0,9133616.0,,8461.0,5021542.0,1004697.0
2021-06-03,760019.0,HR,738799.0,9177950.0,,8532.0,5092260.0,1009333.0
2021-06-04,760914.0,HR,741255.0,9219033.0,,8605.0,5147720.0,1013804.0
2021-06-05,761637.0,HR,742999.0,9260500.0,,8664.0,5199851.0,1017889.0
2021-06-06,762291.0,HR,744482.0,9297242.0,,8712.0,5219312.0,1019745.0
2021-06-07,762931.0,HR,746156.0,9323986.0,,8751.0,5267430.0,1025177.0
2021-06-08,763566.0,HR,747246.0,9357916.0,,8789.0,5308737.0,1030504.0
2021-06-09,764094.0,HR,748186.0,9392913.0,,8829.0,5392205.0,1034755.0
2021-06-10,764633.0,HR,749407.0,9432102.0,,8861.0,5505857.0,1043738.0
2021-06-11,765096.0,HR,750443.0,9471467.0,,8904.0,5597402.0,1054411.0
2021-06-12,765522.0,HR,751387.0,9506251.0,,8949.0,5673819.0,1061823.0
2021-06-13,765861.0,HR,752208.0,9538624.0,,8992.0,5704961.0,1064765.0
2021-06-14,766129.0,HR,753020.0,9562451.0,,9032.0,5787413.0,1076127.0
2021-06-15,766357.0,HR,753584.0,9594667.0,,9070.0,5848993.0,1088141.0
2021-06-16,766606.0,HR,753918.0,9627222.0,,9109.0,5903976.0,1098832.0
2021-06-17,766838.0,HR,754464.0,9657818.0,,9147.0,6013041.0,1116401.0
2021-06-18,767047.0,HR,754924.0,9691986.0,,9183.0,6091570.0,1131018.0
2021-06-19,767217.0,HR,755324.0,9724617.0,,9216.0,6169988.0,1142847.0
2021-06-20,767418.0,HR,755681.0,9753136.0,,9246.0,6206268.0,1148374.0
2021-06-21,767580.0,HR,755968.0,9773565.0,,9275.0,6671112.0,1184543.0
2021-06-22,767726.0,HR,756231.0,9806083.0,,9295.0,6774271.0,1204866.0
2021-06-23,767900.0,HR,756426.0,9836144.0,,9314.0,6844825.0,1218543.0
2021-06-24,768002.0,HR,756679.0,9866496.0,,9333.0,6907330.0,1233166.0
2021-06-25,768142.0,HR,756864.0,9891746.0,,9351.0,7043821.0,1271698.0
2021-06-26,768263.0,HR,757091.0,9921728.0,,9368.0,7132868.0,1298060.0
2021-06-27,768378.0,HR,757308.0,9952791.0,,9385.0,7166208.0,1307304.0
2021-06-28,768474.0,HR,757480.0,9974316.0,,9401.0,7268912.0,1347754.0
2021-06-29,768552.0,HR,757640.0,10006061.0,,9417.0,7366120.0,1388784.0
2021-06-30,768639.0,HR,757771.0,10039167.0,,9431.0,7433759.0,1423139.0
2021-07-01,768724.0,HR,757898.0,10075025.0,,9446.0,7585087.0,1467974.0
2021-07-02,768800.0,HR,758046.0,10106518.0,,9461.0,7705836.0,1514764.0
2021-07-03,768852.0,HR,758144.0,10139882.0,,9474.0,7805898.0,1554725.0
2021-07-04,768903.0,HR,758231.0,10169292.0,,9486.0,7840075.0,1569705.0
2021-07-05,768957.0,HR,758348.0,10191300.0,,9496.0,7907797.0,1608298.0
2021-07-06,769030.0,HR,758442.0,10223138.0,,9506.0,7948524.0,1633480.0
2021-07-07,769093.0,HR,758512.0,10253758.0,,9515.0,7967969.0,1649543.0
2021-07-08,769148.0,HR,758589.0,10282373.0,,9525.0,7991029.0,1667304.0
2021-07-09,769205.0,HR,758678.0,10311915.0,,9534.0,8055206.0,1713107.0
2021-07-10,769243.0,HR,758728.0,10343409.0,,9542.0,8104874.0,1743422.0
2021-07-11,769279.0,HR,758790.0,10372507.0,,9550.0,8123747.0,1754981.0
2021-07-12,769307.0,HR,758849.0,10391493.0,,9556.0,8153323.0,1776998.0
2021-07-13,769343.0,HR,758908.0,10420791.0,,9563.0,8281500.0,1835038.0
2021-07-14,769383.0,HR,758958.0,10449698.0,,9571.0,8323981.0,1863321.0
2021-07-15,769417.0,HR,759001.0,10477986.0,,9578.0,8367206.0,1891587.0
2021-07-16,769463.0,HR,759041.0,10505073.0,,9586.0,8457136.0,1955894.0
2021-07-17,769504.0,HR,759088.0,10535792.0,,9593.0,8514229.0,1995319.0
2021-07-18,769539.0,HR,759123.0,10561342.0,,9599.0,8558973.0,2019623.0
2021-07-19,769569.0,HR,759179.0,10576646.0,,9605.0,8633560.0,2062920.0
2021-07-20,769605.0,HR,759213.0,10601384.0,,9608.0,8692616.0,2100748.0
2021-07-21,769640.0,HR,759240.0,10630357.0,,9611.0,8709635.0,2118554.0
2021-07-22,769665.0,HR,759287.0,10650286.0,,9613.0,8744450.0,2153673.0
2021-07-23,769704.0,HR,759325.0,10678504.0,,9616.0,8769778.0,2171924.0
2021-07-24,769717.0,HR,759360.0,10705384.0,,9617.0,8795398.0,2187290.0
2021-07-25,769739.0,HR,759405.0,10726632.0,,9619.0,8818944.0,2202603.0
2021-07-26,769770.0,HR,759437.0,10742899.0,,9622.0,8880879.0,2245037.0
2021-07-27,769796.0,HR,759471.0,10770461.0,,9624.0,8927718.0,2282737.0
2021-07-28,769828.0,HR,759499.0,10796089.0,,9627.0,9022451.0,2333448.0
2021-07-29,769858.0,HR,759516.0,10818396.0,,9630.0,9129894.0,2398465.0
2021-07-30,769884.0,HR,759539.0,10845751.0,,9633.0,9225127.0,2455477.0
2021-07-31,769913.0,HR,759566.0,10874081.0,,9635.0,9360154.0,2509706.0
2021-08-01,769942.0,HR,759589.0,10895007.0,,9638.0,9408116.0,2537782.0
2021-08-02,769956.0,HR,759614.0,10911271.0,,9639.0,9544153.0,2603329.0
2021-08-03,769982.0,HR,759633.0,10941335.0,,9641.0,9654335.0,2668016.0
2021-08-04,770009.0,HR,759653.0,10971192.0,,9644.0,9721455.0,2712313.0
2021-08-05,770027.0,HR,759678.0,10999983.0,,9646.0,9794090.0,2755751.0
2021-08-06,770042.0,HR,759705.0,11029131.0,,9647.0,9866525.0,2787979.0
2021-08-07,770060.0,HR,759727.0,11063436.0,,9648.0,9954064.0,2843185.0
2021-08-08,770079.0,HR,759751.0,11088971.0,,9649.0,10000745.0,2870952.0
2021-08-09,770091.0,HR,759769.0,11105107.0,,9650.0,10090001.0,2924714.0
2021-08-10,770114.0,HR,759790.0,11135555.0,,9652.0,10152822.0,2974775.0
2021-08-11,770130.0,HR,759807.0,11163727.0,,9653.0,10191514.0,3003411.0
2021-08-12,770146.0,HR,759820.0,11191338.0,,9654.0,10277501.0,3060679.0
2021-08-13,770172.0,HR,759852.0,11222711.0,,9656.0,10390872.0,3129831.0
2021-08-14,770186.0,HR,759875.0,11253326.0,,9657.0,10492583.0,3191571.0
2021-08-15,770208.0,HR,759886.0,11280108.0,,9658.0,10542267.0,3215782.0
2021-08-16,770230.0,HR,759904.0,11294669.0,,9660.0,10651624.0,3270628.0
2021-08-17,770245.0,HR,759924.0,11324059.0,,9661.0,10765575.0,3329359.0
2021-08-18,770266.0,HR,759938.0,11352563.0,,9662.0,10849600.0,3372839.0
2021-08-19,770291.0,HR,759956.0,11381872.0,,9664.0,10994524.0,3438366.0
2021-08-20,770312.0,HR,759972.0,11409803.0,,9665.0,11079649.0,3482429.0
2021-08-21,770331.0,HR,759990.0,11437255.0,,9666.0,11151583.0,3524011.0
2021-08-22,770347.0,HR,760004.0,11462164.0,,9667.0,11157873.0,3527585.0
2021-08-23,770362.0,HR,760026.0,11475002.0,,9668.0,11255071.0,3583438.0
2021-08-24,770380.0,HR,760047.0,11503961.0,,9669.0,11410922.0,3651033.0
2021-08-25,770395.0,HR,760065.0,11535242.0,,9670.0,11473920.0,3687734.0
2021-08-26,770411.0,HR,760080.0,11566042.0,,9671.0,11535203.0,3730663.0
2021-08-27,770432.0,HR,760096.0,11597597.0,,9672.0,11962765.0,3960191.0
2021-08-28,770445.0,HR,760115.0,11627121.0,,9673.0,11962765.0,3960191.0
2021-08-29,770456.0,HR,760136.0,11653542.0,,9674.0,12127047.0,4064907.0
2021-08-30,770466.0,HR,760152.0,11669281.0,,9675.0,12140539.0,4077091.0
2021-08-31,770486.0,HR,760175.0,11684900.0,,9677.0,12254363.0,4124552.0
2021-09-01,770506.0,HR,760189.0,11713145.0,,9677.0,12330520.0,4164361.0
2021-09-02,770522.0,HR,760196.0,11739669.0,,9679.0,12476937.0,4229018.0
2021-09-03,770534.0,HR,760208.0,11769513.0,,9681.0,12602757.0,4305975.0
2021-09-04,770543.0,HR,760221.0,11798719.0,,9683.0,12686505.0,4368748.0
2021-09-05,770557.0,HR,760243.0,11823907.0,,9683.0,12727755.0,4391377.0
2021-09-06,770573.0,HR,760271.0,11838803.0,,9685.0,12810564.0,4435777.0
2021-09-07,770584.0,HR,760276.0,11870558.0,,9686.0,12930275.0,4493269.0
2021-09-08,770601.0,HR,760308.0,11896734.0,,9686.0,13055959.0,4551683.0
